Title,URL,Published Date,View Count,Like Count,Comment Count
【聞いて学べる農講座】第5回:家庭菜園初心者が知っておくと良い畝のこと②各部の名称とお勧めサイズ,https://www.youtube.com/watch?v=Gi01clVqCyk,2019-01-13T22:45:01Z,5652,80,0
【聞いて学べる農講座】第4回:家庭菜園初心者が知っておくと良い畝のこと①畝の役割と種類,https://www.youtube.com/watch?v=PXVvT1sgfc0,2019-01-13T04:15:44Z,4621,80,9
【聞いて学べる農講座】第3回:農薬の話①種類について分類して説明してみた,https://www.youtube.com/watch?v=Pp-0l4XIYwg,2019-01-10T22:45:00Z,4059,83,2
【聞いて学べる農講座】第2回:農家だけが農業じゃない、色んな農の捉え方,https://www.youtube.com/watch?v=JNyHwx2baOQ,2019-01-09T22:45:01Z,3436,75,10
【聞いて学べる自然農】第1回：農法の違いについて,https://www.youtube.com/watch?v=EMw409hY6X0,2019-01-08T23:00:00Z,5986,106,15
【種蒔き】不耕起の畝にニンジンとダイズの種蒔き:2018年7月12日農業記録,https://www.youtube.com/watch?v=E8j6THrafwY,2019-01-03T15:14:59Z,3582,46,3
【農具の使い方】7月12日:剣先スコップの使い方と土壌構造の話,https://www.youtube.com/watch?v=rZ6VERraCLQ,2019-01-02T16:12:34Z,3972,32,2
【収穫】掘り方のポイントと無農薬のジャガイモが流通しにくい理由:2018年7月10日農業ユーチューバー,https://www.youtube.com/watch?v=ne9iBrmUIco,2019-01-02T05:44:50Z,6212,48,4
〔生ゴミ堆肥のその後〕撒いた場所に色々生えたりジャガイモと意外なものが出て来た【裏庭菜園】2020年12月19日,https://www.youtube.com/watch?v=ZZCDv9n1Tp8,2020-12-30T09:59:40Z,12122,220,22
自然農の土に直播きの白菜とブロッコリーの収穫と中身チェック【踏み付け種蒔きの結果】2020年12月26日,https://www.youtube.com/watch?v=x1OXoiibOtw,2020-12-26T13:41:30Z,5709,177,11
野菜の密植で雑草を抑えられるか？密植のメリットデメリット/秋冬野菜の収穫【自然農･無農薬無肥料栽培】2020年12月22日,https://www.youtube.com/watch?v=kV9joLiYEdo,2020-12-24T13:22:27Z,4754,102,5
ハイゼットジャンボにハードカーゴのルーフネットをにつけてみた【軽トラ】2020年12月18日,https://www.youtube.com/watch?v=34QCcSKS6EI,2020-12-19T12:37:12Z,9817,94,8
【俺味噌】米作り編⑨完結！稲刈り･脱穀･籾摺りと新米の試食《無農薬無肥料栽培》2020年11月1日～12月9日,https://www.youtube.com/watch?v=S8yRSat7J5g,2020-12-18T14:16:52Z,4824,58,22
〔プランター栽培秋冬編〕④秋ジャガイモ収穫・土の比較実験結果【家庭菜園実践編】2020年11月11日～12月16日,https://www.youtube.com/watch?v=cNFIkwKJJlU,2020-12-16T07:28:50Z,4964,81,14
畑の木を切って原木椎茸栽培に挑戦！【キノコ栽培】2020年12月4日,https://www.youtube.com/watch?v=QRuAW27R72A,2020-12-14T06:17:51Z,4091,74,6
結球してきた直播き白菜の手入れ/タネ採り用･食用野菜の収穫と畑の様子【自然農】2020年12月10日,https://www.youtube.com/watch?v=Op0ws2YAYCk,2020-12-11T01:58:26Z,3639,101,13
《無肥料無農薬の麦栽培》①雑草地をハンマーナイフモア＆耕耘機で整備する【新畑開拓】2020年9月29～10月13日,https://www.youtube.com/watch?v=x5xtS0Atb_0,2020-12-09T13:24:57Z,7400,101,18
味醂と本みりんとみりん風調味料の違い【杉浦味醂取材:後編】2020年10月20日,https://www.youtube.com/watch?v=K7AV1pasI5U,2020-12-08T04:44:41Z,5516,204,23
《古代小麦》⑨完結編：スペルト小麦の収穫脱穀籾摺りとライ麦配合パンの試作と試食：2020年6月10日～10月31日,https://www.youtube.com/watch?v=Pmtpt-99mKU,2020-12-06T23:00:14Z,6281,139,21
オクラの根っこ掘って土も観察/オクラとピーマンのタネ採り【自家採種】2020年12月1日,https://www.youtube.com/watch?v=lWi2geuri7M,2020-12-04T11:01:46Z,6535,134,7
ジャンボ大蒜の定植、耕耘機でサツマイモ畝の片付け2020年11月16日～12月1日,https://www.youtube.com/watch?v=tcbaS82wG-8,2020-12-03T01:39:17Z,3396,72,5
サツマイモ栽培実験/腐葉土堆肥の効果とツル残し追熟/保存方法の紹介2020年11月14日～12月1日,https://www.youtube.com/watch?v=mNqbfPFMB3E,2020-12-02T00:26:43Z,17386,200,19
無農薬無肥料露地栽培で今収穫できる野菜たち【自然農の畑】2020年11月25日,https://www.youtube.com/watch?v=lUPN20_dHvU,2020-11-25T22:29:34Z,5517,140,22
お金にならない作物を育てる意味と価値を考える【食糧自給･里山保全･環境教育】2020年11月24日,https://www.youtube.com/watch?v=Otyvoe8mERs,2020-11-24T12:30:15Z,5138,199,40
【家庭菜園実践編】⑬竹でエンドウの補助支柱作りと不耕起の種蒔き:2020年11月22日,https://www.youtube.com/watch?v=0beCrr2_Ulo,2020-11-22T14:16:12Z,7863,186,19
秋蒔き野菜の発芽と生育状況とまだ枯れない夏野菜たち【自然農畑の様子】2020年11月16日,https://www.youtube.com/watch?v=tbwM9yAKOTc,2020-11-20T03:30:57Z,5736,142,12
倒産寸前から奇跡のレシピと思いで復活した味醂屋さん【生産者取材:杉浦味淋】2020年10月20日,https://www.youtube.com/watch?v=LgqNjWIo7Qk,2020-11-19T04:56:12Z,4889,171,19
『無農薬野菜は体に悪い？』安全性と食味について【ちょこ農講座】2020年11月16日,https://www.youtube.com/watch?v=WNoJN20KK2w,2020-11-16T05:11:18Z,16953,454,140
自然栽培でニンジンとニンニク10月編:畝立てマルチ張り定植と間引き作業【にんにんプロジェクト】2020年10月19日～11月6日,https://www.youtube.com/watch?v=eTt0vt05vAs,2020-11-14T23:07:51Z,6797,142,21
団粒構造の疑問について【自然農の土づくり】2020年11月10日,https://www.youtube.com/watch?v=CxesJvdLuFk,2020-11-12T05:17:33Z,14888,320,58
虫食い白菜とブロッコリーの手入れ/アブラナ科野菜の様子【無農薬無肥料栽培】2020年11月4日,https://www.youtube.com/watch?v=f79Mvp0gaNY,2020-11-08T12:21:17Z,10805,147,18
畝と畝間の整備をエンドウとソラマメの種蒔きで解説《自然農》2020年10月31日,https://www.youtube.com/watch?v=o5_8YsWlKxA,2020-11-06T02:09:38Z,5814,112,3
【俺味噌】米作り編⑧白毛モチの稲刈りとハザ掛け《無農薬無肥料栽培》2020年10月3日～29日,https://www.youtube.com/watch?v=7z8vs6qtRhA,2020-11-04T13:04:50Z,2247,64,17
マルチも使わない自然栽培のニンニク定植【無農薬無肥料】2020年10月31日,https://www.youtube.com/watch?v=-ZvaBo-n21o,2020-11-03T09:32:25Z,7715,159,19
自然農のサツマイモ掘り、跡地に玉ネギを植える【無農薬無肥料】2020年10月27日～28日,https://www.youtube.com/watch?v=b94Hs1NgmrI,2020-11-01T23:00:08Z,5670,111,9
自然栽培でニンジンとニンニク9月編：除草畝立て種蒔き/秋ジャガイモ定植【にんにんプロジェクト】2020年９月6日～28日,https://www.youtube.com/watch?v=th8lu4CBkP4,2020-10-31T08:07:30Z,5409,94,6
肥料の効果がわかる！油かすが効いてくる様子《プランター栽培実験》2020年6月13日～10月21日,https://www.youtube.com/watch?v=Xkj63hZy-LE,2020-10-30T11:05:41Z,34139,258,17
洗えるあったか電熱ウェア・ヒーターベストの紹介【農作業、釣り、キャンプにもお勧め】,https://www.youtube.com/watch?v=DJnVN2lQARk,2020-10-29T03:17:05Z,6327,74,21
【家庭菜園実践編】⑫エンドウ,そら豆,ライ麦、越冬作物の種蒔き：2020年10月21日,https://www.youtube.com/watch?v=qyftT8aq7LY,2020-10-24T23:00:09Z,7093,118,16
自然農で水はけ改善した土とサツマイモ掘り【無農薬無肥料栽培収穫】2020年10月18日,https://www.youtube.com/watch?v=L35cK0iguTM,2020-10-23T07:01:15Z,18450,266,16
微生物活性化資材をばら撒く前に注意して欲しいこと：2020年10月21日,https://www.youtube.com/watch?v=vkUdHrfBtek,2020-10-21T13:55:23Z,23644,522,90
夏野菜の支柱を抜かずに片付けて再利用する為のやり方【自然農】2020年10月15日,https://www.youtube.com/watch?v=jJxGrMAfHIU,2020-10-20T12:14:14Z,5205,137,22
新規就農＆国際結婚の若手イチジク農家さんに就農のリアルを聞いてきた:2020年8月16日,https://www.youtube.com/watch?v=KC7HqMBZFmk,2020-10-17T10:09:24Z,91150,928,30
雑草堆肥作りをプランターで再挑戦！【家庭菜園実践編有機農法】2020年10月12日,https://www.youtube.com/watch?v=SReSF-Ws2qU,2020-10-16T13:25:55Z,13526,246,15
秋冬野菜苗の販売とオリジナルの中熟肥料堆肥・培養土について【植物性有機肥料】,https://www.youtube.com/watch?v=Aj0XEIwtXVU,2020-10-14T03:58:43Z,3636,70,3
〔プランター栽培秋冬編〕③肥料による酸性度変化／日陰でも育つミョウガ収穫【家庭菜園実践編】2020年9月29日～10月11日,https://www.youtube.com/watch?v=gANUx0wsz-Q,2020-10-12T02:57:38Z,7157,122,26
土壌構造を育てる畝の耕し方【自然農の土の話】2020年10月6日,https://www.youtube.com/watch?v=NLmBRXJSvPY,2020-10-09T13:47:34Z,27033,473,18
虫食い多発の白菜の手入れと品種による玉ネギ苗の生育差【無農薬無肥料栽培】2020年10月5日,https://www.youtube.com/watch?v=kObmWf-JQ3Y,2020-10-07T13:58:25Z,9384,148,17
雑草による土作りと野菜の色と味の話【自然農の畑】2020年9月26日,https://www.youtube.com/watch?v=tPBWJSLD8Gc,2020-10-05T03:03:09Z,35494,688,43
無農薬の秋冬野菜苗の販売について・白菜、エディブルフラワー,https://www.youtube.com/watch?v=KrRKyOWUrbY,2020-09-28T05:51:52Z,3838,94,8
無肥料マルチ無しのサツマイモ試し掘りと除草作業【自然農の畑】2020年9月23日,https://www.youtube.com/watch?v=6pidh-J2VMo,2020-09-25T09:29:45Z,43759,368,27
メンバーシップ始めました！メンバー特典４つを紹介,https://www.youtube.com/watch?v=32kzJkNAL18,2020-09-25T00:17:22Z,2968,62,16
〔プランター栽培秋冬編〕②肥料の必要性と間違った使い方の悪影響【家庭菜園実践編】2020年9月9日～22日,https://www.youtube.com/watch?v=ulqluL_HQTA,2020-09-22T11:43:46Z,7786,163,18
不耕起直まきの白菜･ブロッコリーの間引きと追加播種／ニンジンの初期除草【自然農の畑】2020年9月16日,https://www.youtube.com/watch?v=MejOiu7Nf38,2020-09-18T14:28:52Z,8511,153,18
【無投薬の養豚】いさむ・ポーク《後編》社長直伝・美味しい豚肉の焼き方！2020年7月9日,https://www.youtube.com/watch?v=fg_YeAdyAH8,2020-09-17T04:26:48Z,1811,58,9
ルッコラ･大根の蒔き直しと発芽率が良くなる棒種蒔き【自然農】2020年9月14日,https://www.youtube.com/watch?v=taMBXSVlGn8,2020-09-15T22:22:07Z,5534,130,10
不耕起畝の排水性について種蒔きしながら解説と発芽の様子【自然農の畑】2020年9月4～10日,https://www.youtube.com/watch?v=jlWdLDKso6o,2020-09-13T01:54:17Z,9839,202,18
【俺たちの味噌づくり】米作り編⑦ジャンボタニシ除草の話と稲の生育、田んぼの生き物の様子〔無農薬〕2020年8月3日～27日,https://www.youtube.com/watch?v=p9ADm8Bf458,2020-09-11T04:53:35Z,3691,118,23
【家庭菜園実践編】⑪草刈りして耕さずにタネを蒔く：2020年9月6～8日,https://www.youtube.com/watch?v=BbXe0AGRTsY,2020-09-09T13:29:26Z,10846,232,19
白菜とブロッコリーを不耕起畝に直蒔きしてみる【自然農の種蒔き】2020年9月2～6日,https://www.youtube.com/watch?v=E5THbs_dVY0,2020-09-08T04:36:28Z,13791,318,52
〔プランター栽培秋冬編〕①ジャガイモとラディッシュなどを植えて比較する【家庭菜園実践編】2020年9月5日,https://www.youtube.com/watch?v=dLAgSWUyt9U,2020-09-07T03:16:36Z,5326,125,15
タイガーメロンときぬごし南瓜収穫／刈払機で畝の片付け【自然農の野菜】2020年9月1日,https://www.youtube.com/watch?v=ATlGMjr26M8,2020-09-05T06:27:58Z,8290,101,7
マクワウリと西洋カボチャの収穫／瓜の種の採り方【自然農法の畑】2020年8月29日,https://www.youtube.com/watch?v=16burwfukKg,2020-09-04T06:00:00Z,31888,250,18
我流でてきとうなタマネギの種蒔きでも発芽するのか？【無農薬栽培】2020年8月22～31日,https://www.youtube.com/watch?v=Pro1R2-9a8E,2020-09-03T06:07:09Z,8103,163,17
【種蒔きと土の話】スイカ畝を片付けて不耕起のニンジン種蒔きから発芽まで〔自然農〕2020年8月21～31日,https://www.youtube.com/watch?v=Ycd8WOAkHbM,2020-09-02T04:32:30Z,13479,246,26
【無投薬の養豚】いさむ・ポーク《前編》抗生物質を辞めたきっかけとその思い,https://www.youtube.com/watch?v=6yxrEZImfeA,2020-08-31T09:00:02Z,2560,135,25
ミニトマトの手入れ／カボチャとインゲン豆の収穫【自然農法畑の様子】2020年8月25～27日,https://www.youtube.com/watch?v=h1LAWVaozu4,2020-08-30T01:02:59Z,9524,195,30
【タネの販売】他に固定種を買える店、注意事項、法的な表示義務について：2020年8月28日,https://www.youtube.com/watch?v=eKVB07FsRPg,2020-08-28T00:19:27Z,14846,479,35
夏の農作業にお勧め!ファスナータイプの地下足袋紹介【畑作業用グッズ】2020年8月22日,https://www.youtube.com/watch?v=Bl7TUD2CYIw,2020-08-25T01:17:27Z,10737,175,11
【お知らせ】2万人記念！固定種のタネセット販売《自家採種のタネ》2020年8月23日,https://www.youtube.com/watch?v=jYvx45j3tjc,2020-08-23T12:34:19Z,5295,150,19
固定種の変わった野菜を紹介【自然農法無農薬無肥料栽培】2020年8月19日,https://www.youtube.com/watch?v=59ZR-y7rknM,2020-08-22T06:40:22Z,15113,270,26
自然農のトウモロコシのタネ採り【無農薬無肥料栽培】2020年7月15～8月18日,https://www.youtube.com/watch?v=JT8QFiJy4rM,2020-08-21T04:24:09Z,15451,145,25
2020年日本初･最新技術の空調服が静かで涼しく快適だった【Vinmori】2020年8月19日,https://www.youtube.com/watch?v=7PdP26Dp1o4,2020-08-20T01:48:54Z,12275,218,44
【俺たちの味噌づくり】米作り編⑥田んぼの機械除草：2020年7月11日～17日,https://www.youtube.com/watch?v=kWx8fEhSFiQ,2020-08-19T07:22:57Z,2774,48,15
トマトのタネを簡単きれいに採る方法【自家採種・固定種・heirloom】2020年8月11日,https://www.youtube.com/watch?v=qzyqnKWaEZ8,2020-08-16T13:04:22Z,42746,789,36
長梅雨からの干ばつ…野菜への影響と畑の様子【自然農法】2020年7月27日～8月14日,https://www.youtube.com/watch?v=00ytVjHW_0s,2020-08-15T01:17:05Z,6223,138,11
サツマイモの除草とツル返し・大豆の補植【土の話】2020年8月7日,https://www.youtube.com/watch?v=Z6ZePlRPPVo,2020-08-14T03:19:45Z,8367,128,24
【雑草化する野菜】自然生えのしやすさを解説〔自然農法〕2020年8月6日,https://www.youtube.com/watch?v=NK72iq5GpJ8,2020-08-11T08:00:04Z,17696,320,38
【情熱の油屋】④ほうろく油の歴史と油に込めた思いを語る:2020年6月16日,https://www.youtube.com/watch?v=pY63eGWg6tk,2020-08-10T23:00:08Z,1570,65,9
無肥料･不耕起畝に黒大豆の踏みつけ種蒔きと発芽【耕さない畝作り】2020年8月1～7日,https://www.youtube.com/watch?v=cifCnnXOkrk,2020-08-09T07:00:04Z,10006,191,6
ノコギリ鎌の研ぎ方と切れ味の比較【農具の手入れ】2020年7月31日,https://www.youtube.com/watch?v=ZvusTe0R40Q,2020-08-08T06:05:02Z,56295,482,41
耕耘機を使った除草作業・速度と雑草の種類で比較：2020年7月29日,https://www.youtube.com/watch?v=PgRDPWfRhpU,2020-08-07T14:10:59Z,130245,354,42
過去最強の開墾用クワ！？トンビ鍬の紹介【農具の使い方】2020年6月15～17日,https://www.youtube.com/watch?v=Waxrgpa8ITI,2020-08-06T06:37:30Z,22861,275,45
【情熱の油屋】③ほうろく菜種油の生産工程《後編》焙煎～火入れ:2020年6月16日,https://www.youtube.com/watch?v=B0EvELK4vio,2020-08-05T01:42:23Z,1785,71,7
【続･連作障害と自然農の話】&《家庭菜園こそ取り入れたい無肥料不耕起のメリット》2020年7月30日,https://www.youtube.com/watch?v=r62zJwhpQbE,2020-08-03T04:00:16Z,20537,474,55
作業効率3倍？切れる鎌と切れない鎌での草刈り比較【農具の話】2020年7月20日,https://www.youtube.com/watch?v=s7hRiQh4sHM,2020-08-01T23:00:11Z,12385,135,14
夏の家庭菜園･貸し農園、雑草に負けて挫折しかけている方へアドバイス【自然農草生栽培】2020年7月29日,https://www.youtube.com/watch?v=pTcTGQOiJJc,2020-08-01T01:20:20Z,43768,688,69
レーキで畝整備、平鍬で鎮圧、農具の使い方と大豆の種蒔き【無肥料栽培】2020年7月24日,https://www.youtube.com/watch?v=cH6BLcfLSqI,2020-07-30T11:01:28Z,5607,83,30
『自然農･無肥料栽培の野菜は腐らず枯れる』は本当か？【オーガニック野菜】2020年7月24日,https://www.youtube.com/watch?v=thxnCHVclNo,2020-07-27T07:00:08Z,7085,200,45
【情熱の油屋】②ほうろく菜種油の生産工程《前編》天日干し～選別:2020年6月16日,https://www.youtube.com/watch?v=j87Fsm0n4sA,2020-07-26T14:11:57Z,3903,134,10
トマト､ナス､ピーマン､オクラ､キュウリ…長梅雨でも実り始めた夏野菜たち【自然農法の畑】2020年7月23日,https://www.youtube.com/watch?v=9aIDvUEBQrk,2020-07-25T11:15:50Z,6675,173,13
ハンマーナイフモアで草刈り＆粉砕で２号地を片付ける【農業機械】2020年7月21日,https://www.youtube.com/watch?v=UIXb6kAyOKg,2020-07-24T12:36:57Z,204495,736,40
【草刈り鎌の話】特徴、使い方、ダイヤモンドシャープナーでの研ぎ方、鉄と鋼の話:2020年7月17日,https://www.youtube.com/watch?v=F6PDOkf0s1s,2020-07-23T03:23:26Z,66630,544,46
米袋マルチと雑草マルチの効果比較実験・１ヶ月後の結果【紙マルチ】2020年6月13～7月20日,https://www.youtube.com/watch?v=AelDtbuhe7g,2020-07-22T04:04:05Z,39320,346,24
夏から秋キュウリへリレー栽培とツル有りインゲンの様子【無農薬無肥料栽培】2020年7月15～20日,https://www.youtube.com/watch?v=J9UUwz2ef7g,2020-07-20T14:34:29Z,13273,156,10
無農薬･無肥料でトウモロコシは収穫出来たのか？【自然農法】2020年7月8日,https://www.youtube.com/watch?v=qmcnnkkRhL4,2020-07-15T22:31:03Z,9318,146,17
まるで農具の博物館！三条の鍬屋・相田合同工場に行ってきた。【鍛冶屋見学】2020年5月27日,https://www.youtube.com/watch?v=hK2YYBCvums,2020-07-14T11:00:13Z,4429,138,15
実家の池の泥さらい・冬はプロスノーボーダー、夏は農ガールのFumikaさんとコラボ,https://www.youtube.com/watch?v=vX6M3VvFfaA,2020-07-14T03:01:38Z,4015,111,18
ボカシ肥料と雑草堆肥作りの結果・成功と失敗から学ぶ【家庭菜園実践編】2020年6月21日～7月10日,https://www.youtube.com/watch?v=7XVBCrO7tp8,2020-07-11T23:00:04Z,21048,246,37
実る野菜、腐る野菜…長梅雨の影響レポート【自然農法･畑の様子】2020年7月6～10日,https://www.youtube.com/watch?v=gwnUcpAFehE,2020-07-10T11:56:53Z,13871,182,25
【情熱の油屋】①里山コミュニティの創設と竹パウダーの製法について：2020年6月7日,https://www.youtube.com/watch?v=7-FSg7y_2Io,2020-07-08T11:00:05Z,4331,102,14
【軽トラ】ハードカーゴゲート取り付けの感想：2020年5月20日,https://www.youtube.com/watch?v=GymYAHyKjzY,2020-07-07T21:08:27Z,29865,158,27
《無農薬・無化学肥料のベビーリーフ農家》③ハウス内見学・ベビーリーフの紹介と栽培の話：2020年2月20日,https://www.youtube.com/watch?v=xS5dfO7uA9k,2020-07-06T11:48:02Z,5369,92,5
初夏の自然農畑・夏野菜生育の様子：2020年7月2日,https://www.youtube.com/watch?v=kEyAc0HNYXY,2020-07-06T01:00:07Z,10180,167,22
ジャガイモの腐葉土投入比較実験結果とサツマイモの定植：2020年6月22日,https://www.youtube.com/watch?v=XvjEJsrYA5E,2020-07-05T09:00:11Z,9370,165,25
《古代小麦》⑧バインダーとハーベスターでライ麦収穫＆脱穀：2020年6月5日～8日,https://www.youtube.com/watch?v=8BR3K5QndjM,2020-07-04T23:00:02Z,6321,104,4
【俺たちの味噌づくり】米作り編⑤畦の草刈りと田んぼのデッキブラシ除草：2020年5月25日～6月27日,https://www.youtube.com/watch?v=jyiMvUPvUd8,2020-07-04T01:00:09Z,4440,133,43
【草と土の話】草を生やして管理する自然農の考え方：2020年7月2日,https://www.youtube.com/watch?v=usVpm2_TcFk,2020-07-03T01:50:20Z,51659,1077,61
【俺たちの味噌づくり】米作り編④ハズフォルニアのみんなと田植え：2020年5月30日～6月18日,https://www.youtube.com/watch?v=M9QD59ajDa8,2020-07-01T23:00:02Z,4090,111,13
【雑草回】雑草博士たちと自然農法の畑観察！2020年5月3日,https://www.youtube.com/watch?v=_QY6gXiFacE,2020-06-30T09:00:15Z,15401,294,17
不耕起･無農薬のトウモロコシ、スイカ、カボチャの生育１ヶ月間の様子【自然農法】2020年6月3日～27日,https://www.youtube.com/watch?v=UO63P7NoIAY,2020-06-29T13:13:56Z,14411,219,21
実り始めた夏野菜の様子･竹でトマトの支柱作り【自然農法】2020年6月20日～23日,https://www.youtube.com/watch?v=gMtpXFu2QPQ,2020-06-27T23:44:01Z,7874,165,36
【3号地】トマトの様子とカボチャの定植・梅とビワの収穫《新畑開拓３年目》2020年5月26日～6月17日,https://www.youtube.com/watch?v=lm3wyOmbNJI,2020-06-25T23:52:06Z,4422,100,15
竹と麻紐でキュウリのアーチ型支柱作り【自然農法】2020年6月4日～12日,https://www.youtube.com/watch?v=Q5PONCldnUQ,2020-06-23T22:33:22Z,8937,158,20
【再生野菜栽培実験】実食編・収穫したエンドウ豆を豆ご飯とスープにする《リボベジ》2020年5月22日～6月4日,https://www.youtube.com/watch?v=5XEL4uipf1s,2020-06-22T03:10:50Z,3610,100,17
【再生野菜栽培実験】豆苗を植えてエンドウ豆を収穫する《リボベジ》2020年1月17日～5月22日,https://www.youtube.com/watch?v=_G2cLRfCZ-g,2020-06-20T01:00:04Z,44103,533,23
『草削り』のレビューと定植から１ヶ月後の夏野菜の様子:2020年6月4日～9日,https://www.youtube.com/watch?v=T7pEH3-dFTU,2020-06-19T06:57:45Z,10206,143,27
備中鍬は『万能鍬』ジャガイモ収穫とサツマイモの定植【農具の使い方】2020年6月10日～15日,https://www.youtube.com/watch?v=DqxFeO9Pe74,2020-06-18T04:00:02Z,6846,139,16
サツマイモの苗採りと根出しのやり方／気象にまつわる自然農法の話：2020年6月8日～15日,https://www.youtube.com/watch?v=F8AG9XtFXBY,2020-06-17T03:30:52Z,23225,220,18
【タネ採り･定植･土の話】キヌサヤの後にキュウリとインゲン植えて不耕起スポンジ構造の話：2020年5月30～6月2日,https://www.youtube.com/watch?v=VGIT7t8PTE8,2020-06-16T05:23:28Z,4624,115,5
キュウリネット・プランターでヘチマとゴーヤのグリーンカーテン【家庭菜園実践編】2020年6月4日～13日,https://www.youtube.com/watch?v=lM_JvRXIPyY,2020-06-15T06:00:08Z,14741,166,9
プランター栽培比較実験途中経過と《命の土》紹介【家庭菜園実践編】2020年5月21日～6月12日,https://www.youtube.com/watch?v=gzz6ID9DCNo,2020-06-14T01:30:02Z,24240,424,50
ニンニクの保存方法・ガーリックブレイド作ってみた〔how to make garlic braids〕2020年6月9日～12日,https://www.youtube.com/watch?v=pOetyXz85PI,2020-06-13T04:17:27Z,55508,743,60
自然農の玉ネギとニンニクの収穫【無農薬無肥料マルチ無し】2020年6月2日～6日,https://www.youtube.com/watch?v=fQI4iI7lglE,2020-06-11T22:30:02Z,18501,248,22
《古代小麦》⑦複数種類が出現、古代小麦の種類について:2020年5月8日～6月2日,https://www.youtube.com/watch?v=ZbScZ1BjNCc,2020-06-11T09:21:37Z,4921,109,18
【緊急配信】家畜の放牧が制限される？法律改正案について思うこと,https://www.youtube.com/watch?v=ESy7AI7X4P8,2020-06-10T14:55:41Z,4368,237,46
【実験結果】タマネギ100個並べた超過密植え実験の経過と結果:2019年11月29日～2020年6月8日,https://www.youtube.com/watch?v=W953Od25EPE,2020-06-09T14:24:20Z,11335,138,14
ルッコラのタネ採り･古民具の唐箕を使った選別作業【自家採種】2020年5月22日～6月4日,https://www.youtube.com/watch?v=ivMGRdg_NvE,2020-06-06T23:00:17Z,5060,122,15
【虫と草と野菜の話】ナスの定植と草マルチの風よけ効果･ソラマメ初収穫：2020年5月3～6日,https://www.youtube.com/watch?v=h6dtHBR2SKM,2020-06-05T13:35:41Z,7743,134,21
ミニトマトの芽かきと誘引作業・キュウリネットを使わない支柱：2020年5月29日,https://www.youtube.com/watch?v=YoMZYa1BHM4,2020-06-04T05:57:01Z,7756,139,17
ピーマンの定植、ジャガイモの土寄せと畑の様子：2020年5月22日～24日,https://www.youtube.com/watch?v=ZPcMmXMssoA,2020-06-03T06:00:08Z,5863,126,7
インゲンの種蒔き育苗とカボチャのタネ採り：2020年5月19日～30日,https://www.youtube.com/watch?v=yRmVNB0JybE,2020-06-02T06:00:10Z,6239,110,13
トウモロコシと南瓜の様子／自然農法で肥料を使う場合について:2020年5月15日～30日,https://www.youtube.com/watch?v=1IVDwDA5kjY,2020-06-01T11:00:00Z,8510,127,14
米ぬかと油かすでボカシ肥料作り【家庭菜園実践編】2020年5月24日～30日,https://www.youtube.com/watch?v=vBf3Jd7cgZ4,2020-05-31T13:14:39Z,34540,362,28
思ってたのと違う…雑草堆肥の途中経過：2020年5月24日～30日,https://www.youtube.com/watch?v=8cAof668KNc,2020-05-31T00:48:46Z,19250,208,45
自然農のソラマメ収穫！食べ頃～タネとしての採り時解説：2020年5月8～29日,https://www.youtube.com/watch?v=oMU4NaS4RY0,2020-05-30T01:36:53Z,6515,128,34
【新畑開拓３年目】生える草の変わってきた３号地をトマト畑にする：2020年5月20日,https://www.youtube.com/watch?v=8-Oy3Te_k-A,2020-05-25T23:43:50Z,8608,152,23
【俺たちの味噌づくり】米作り編③種籾の播種～プール育苗と苗の生長：2020年5月10日～24日,https://www.youtube.com/watch?v=YdVEAP0hTKc,2020-05-25T01:08:47Z,3820,89,8
夏野菜のプランター栽培で肥料比較実験【家庭菜園実践編】2020年5月18日,https://www.youtube.com/watch?v=2nRb77t9Sf0,2020-05-20T14:56:00Z,16200,272,13
家庭菜園用の散水チューブを畑に設置してみた【設備】2020年5月14日,https://www.youtube.com/watch?v=r0gLkzPU08U,2020-05-19T14:12:43Z,48542,278,15
【俺たちの味噌づくり】米作り編②田んぼの畦塗り：2020年4月29日、5月2日,https://www.youtube.com/watch?v=t-9CU-d4u64,2020-05-18T13:16:02Z,5213,123,20
自然農法を仕事にする･お金を稼ぐ方法と考え方【農業系ユーチューバー】2020年5月15日,https://www.youtube.com/watch?v=GNipTMsvZ-Y,2020-05-16T05:22:50Z,41216,997,81
トウモロコシの生育状況とスイカの定植【混植】2020年5月11日,https://www.youtube.com/watch?v=71qSja-d_G4,2020-05-14T22:00:04Z,6743,96,15
イチゴ収穫と虫の話・夏野菜苗の様子も紹介【自然農法】2020年5月10日,https://www.youtube.com/watch?v=9YsHWA2snXE,2020-05-12T22:00:03Z,16014,395,40
【俺たちの味噌づくり】米作り編①企画の趣旨説明と田んぼの準備：2020年4月27日,https://www.youtube.com/watch?v=JQdZdIQ7gnA,2020-05-12T00:15:15Z,3352,126,15
耕耘比較実験の結果と自然農法畑の様子【農チューバー】2020年5月5日,https://www.youtube.com/watch?v=oGzWxRe6oPA,2020-05-11T00:51:05Z,31530,431,32
耕すことと備中鍬の使い方について･ナスの定植【土の話】2020年5月1日,https://www.youtube.com/watch?v=W-qb1ginMaI,2020-05-09T00:41:23Z,27348,439,49
【自然農の米作り】⑨最終回／イノシシ被害発生･失意の稲刈りとお知らせ2019年9月20日～10月17日,https://www.youtube.com/watch?v=AcoUaKheMD4,2020-05-07T23:46:09Z,18423,303,74
